id;course_id;grade
483;3;7
483;8;14.5
483;8;14.5
483;8;13.75
483;8;13.5
483;8;15
483;8;13.75
483;8;16.5
483;8;14.5
483;4;8.5
483;4;6.5
483;4;7
483;4;12
483;4;6.5
483;4;7.5
483;4;11
483;4;5.5
483;4;5.5
483;9;11.5
483;9;15
483;9;8.5
483;9;9.5
483;9;9.5
483;9;9
483;9;10.5
483;2;13
483;2;15
483;2;19
483;2;12
483;2;13
483;2;12
483;2;12
483;7;12
483;7;9.5
483;7;13
483;7;9.5
483;7;10.5
483;7;11.5
483;7;10.5
483;7;9
483;7;12
483;10;10
483;10;18
483;10;12
483;10;14.5
483;10;13.5
483;1;14
483;1;15
483;1;13.5
483;1;11.5
483;1;12
483;5;9
483;5;8.25
483;5;9.25
483;5;9
483;5;8.25
483;5;9.25
483;5;9
483;5;8
483;6;5.5
483;6;4.5
483;6;7
483;6;5.75
483;6;6.5
483;6;6
483;6;5.5
500;3;10.5
500;3;5
500;3;10
500;3;10
500;3;7.5
500;3;3.5
500;3;10.5
500;3;6.5
500;3;8
500;8;14.5
500;8;14.5
500;8;13
500;8;14.5
500;8;16.25
500;8;14.25
500;8;15.25
500;8;13
500;4;4.5
500;4;12.5
500;4;5
500;4;*
500;4;5.5
500;4;6
500;4;7
500;4;13
500;9;8
500;9;14.5
500;9;10.5
500;9;8.5
500;9;6.5
500;9;8.5
500;9;11
500;2;12
500;2;10
500;2;19
500;2;12
500;2;18
500;2;13
500;2;15
500;7;9.5
500;7;9.5
500;7;10
500;7;12
500;7;10
500;7;9
500;7;11
500;7;8
500;7;10.5
500;10;16.5
500;10;10
500;10;11.5
500;10;8.5
500;10;14
500;1;14
500;1;13
500;1;15
500;1;13.5
500;1;12
500;5;6.75
500;5;10.25
500;5;8.5
500;5;8.75
500;5;6.5
500;5;8.5
500;5;10.75
500;5;4.25
500;6;7.25
500;6;6.5
500;6;4
500;6;7.5
500;6;7.25
500;6;7.75
500;6;8.25
503;3;11.5
503;3;6
503;3;6.5
503;3;10.5
503;3;8
503;3;3
503;3;5
503;3;9
503;8;12.5
503;8;12.5
503;8;15.5
503;8;14.75
503;8;13.5
503;8;12.25
503;8;15
503;8;12.5
503;4;8
503;4;2.5
503;4;13
503;4;12
503;4;7.5
503;4;6
503;4;10
503;4;8
503;4;8
503;9;13.5
503;9;15.5
503;9;14
503;9;9
503;9;7
503;9;15
503;9;19.5
503;2;12
503;2;8
503;2;7
503;2;*
503;2;10
503;2;12
503;2;16
503;7;7
503;7;12.5
503;7;11
503;7;9.5
503;7;10
503;7;10.5
503;7;10
503;7;10.5
503;7;12
503;10;8
503;10;8
503;10;11.5
503;10;13.5
503;1;15.5
503;1;14.5
503;1;14.5
503;1;11.5
503;1;12
503;5;8.25
503;5;*
503;5;8.25
503;5;9.75
503;5;8
503;5;9.75
503;5;7.5
503;5;7
503;6;8.5
503;6;7.25
503;6;7.5
503;6;3
503;6;10.25
503;6;7.75
503;6;6.75
535;3;6
535;3;7.5
535;3;5.5
535;3;5.5
535;3;7
535;3;12.5
535;3;7
535;3;6
535;3;2.5
535;8;14
535;8;12
535;8;14.75
535;8;14
535;8;12.75
535;8;13
535;8;15.75
535;8;14.25
535;4;12.5
535;4;1.5
535;4;5.5
535;4;8.5
535;4;6.5
535;4;10.5
535;4;9.5
535;4;11.5
535;4;6.5
535;9;4
535;9;10
535;9;15
535;9;15.5
535;9;12
535;9;11
535;9;12.5
535;2;7
535;2;20
535;2;12
535;2;14
535;2;15
535;2;10
535;7;10.5
535;7;9
535;7;10
535;7;13.5
535;7;10.5
535;7;10.5
535;7;10.5
535;7;11
535;7;8.5
535;10;13.5
535;10;13.5
535;10;11
535;10;11
535;10;10
535;1;15
535;1;16
535;1;*
535;1;9.5
535;1;13.5
535;5;6.5
535;5;8.25
535;5;6
535;5;7
535;5;7
535;5;9.25
535;5;8.25
535;5;9.25
535;6;5.75
535;6;8
535;6;8
535;6;6
535;6;1.75
535;6;4.5
535;6;7.5
573;3;10.5
573;3;9
573;3;8
573;3;10.5
573;3;6
573;3;3
573;3;8.5
573;3;10.5
573;8;12
573;8;12.25
573;8;14.25
573;8;12.5
573;8;15
573;8;15.5
573;8;15.5
573;4;10.5
573;4;12
573;4;11
573;4;3
573;4;12
573;4;12
573;4;9
573;4;9
573;4;5
573;9;12
573;9;14.5
573;9;13
573;9;12
573;9;4.5
573;9;*
573;9;15
573;2;6
573;2;10
573;2;15
573;2;15
573;2;16
573;2;16
573;2;14
573;7;10.5
573;7;10.5
573;7;11
573;7;8.5
573;7;12
573;7;11.5
573;7;11
573;7;10.5
573;7;12
573;10;11.5
573;10;11.5
573;10;14.5
573;10;5
573;10;18.5
573;1;13.5
573;1;14.5
573;1;14
573;1;12
573;1;16
573;5;10.25
573;5;8.25
573;5;6
573;5;8.75
573;5;8
573;5;9.75
573;5;7
573;5;8
573;6;8.75
573;6;8.75
573;6;6.25
573;6;5
573;6;6.25
573;6;5.5
573;6;8.75
590;3;6.5
590;3;5.5
590;3;9
590;3;10.5
590;3;12.5
590;3;7.5
590;3;6
590;3;9.5
590;3;8.5
590;8;13.75
590;8;13.75
590;8;13.5
590;8;14.25
590;8;16.25
590;8;13.5
590;8;14.25
590;4;7
590;4;6.5
590;4;8
590;4;11
590;4;8
590;4;12.5
590;4;8.5
590;4;10.5
590;9;10.5
590;9;9.5
590;9;10.5
590;9;13.5
590;9;10.5
590;9;11.5
590;2;16
590;2;15
590;2;10
590;2;14
590;2;17
590;2;12
590;2;17
590;7;9
590;7;10
590;7;11.5
590;7;10.5
590;7;9.5
590;7;11.5
590;7;11
590;7;11
590;7;10
590;10;*
590;10;4.5
590;10;13
590;10;10
590;10;11
590;1;13.5
590;1;14
590;1;13.5
590;1;14.5
590;5;9.5
590;5;6.5
590;5;9.75
590;5;10.5
590;5;9.25
590;5;6.75
590;5;8.5
590;5;9.5
590;6;7.75
590;6;7.5
590;6;9.25
590;6;8.5
590;6;3.5
590;6;5.25
590;6;5.75
592;3;9.5
592;3;6
592;3;7.5
592;3;6.5
592;3;10
592;3;11.5
592;3;3
592;3;8.5
592;3;8.5
592;8;13.5
592;8;15.5
592;8;13.5
592;8;15
592;8;14.5
592;8;11.25
592;8;14
592;4;9.5
592;4;8
592;4;10.5
592;4;11.5
592;4;11
592;4;7
592;4;12
592;4;14
592;9;15
592;9;8
592;9;12
592;9;15
592;9;3.5
592;9;16.5
592;9;11.5
592;2;7
592;2;17
592;2;11
592;2;12
592;2;11
592;2;14
592;2;13
592;7;11
592;7;13
592;7;11.5
592;7;11.5
592;7;10.5
592;7;10.5
592;7;11
592;7;12
592;7;8
592;10;12
592;10;8
592;10;12.5
592;10;17.5
592;10;11.5
592;1;14
592;1;12
592;1;15.5
592;1;13.5
592;1;13.5
592;5;8.5
592;5;9
592;5;9
592;5;7
592;5;7
592;5;7.5
592;5;10
592;5;8.25
592;6;7.25
592;6;8.75
592;6;8.5
592;6;4
592;6;7.25
592;6;9
592;6;10
652;3;7.5
652;3;7.5
652;3;4
652;3;6.5
652;3;7.5
652;3;6.5
652;3;13.5
652;3;4
652;3;7.5
652;8;13.5
652;8;13.75
652;8;12.75
652;8;12.25
652;8;12.25
652;8;15
652;8;13
652;8;14
652;4;11
652;4;10
652;4;7
652;4;9.5
652;4;12.5
652;4;7
652;4;5.5
652;4;12
652;4;9
652;9;9.5
652;9;12.5
652;9;8
652;9;13
652;9;15
652;2;13
652;2;14
652;2;15
652;2;9
652;2;12
652;2;16
652;2;19
652;7;10.5
652;7;13
652;7;11
652;7;10
652;7;9
652;7;11.5
652;7;10.5
652;7;11
652;7;*
652;10;7
652;10;11
652;10;11.5
652;10;9
652;10;17.5
652;1;11.5
652;1;12
652;1;14
652;1;13.5
652;1;13
652;5;6.5
652;5;7.5
652;5;6.75
652;5;7
652;5;8.75
652;5;9
652;5;6.75
652;5;9.25
652;6;5
652;6;7.5
652;6;3.75
652;6;7.5
652;6;4.5
652;6;8
652;6;7.5
659;3;9.5
659;3;10
659;3;10.5
659;3;*
659;3;8
659;3;7.5
659;3;4.5
659;3;7
659;8;15
659;8;15
659;8;14
659;8;13.25
659;8;12.5
659;8;15.25
659;8;15.75
659;4;10
659;4;13
659;4;9
659;4;12
659;4;11.5
659;4;11.5
659;4;11
659;4;12.5
659;4;10
659;9;14
659;9;5.5
659;9;14
659;9;15
659;9;9
659;9;13
659;2;19
659;2;10
659;2;*
659;2;11
659;2;14
659;2;18
659;2;9
659;7;8.5
659;7;9.5
659;7;11.5
659;7;9
659;7;11
659;7;10.5
659;7;11.5
659;7;10.5
659;7;10.5
659;10;12
659;10;18
659;10;10
659;10;11.5
659;1;13
659;1;13.5
659;1;14.5
659;1;14
659;1;16
659;5;9
659;5;10
659;5;6.75
659;5;7
659;5;10.5
659;5;8.75
659;5;9.25
659;5;7.5
659;6;5.5
659;6;6
659;6;10.75
659;6;3
659;6;*
659;6;7.25
659;6;7.75
660;3;3.5
660;3;4
660;3;9.5
660;3;11
660;3;7
660;3;6.5
660;3;8
660;3;9
660;3;8.5
660;8;14.5
660;8;13.25
660;8;12.5
660;8;13.75
660;8;14.75
660;8;14.25
660;8;14
660;4;12.5
660;4;6.5
660;4;12
660;4;7.5
660;4;10
660;4;8.5
660;4;14
660;4;8.5
660;9;10
660;9;9.5
660;9;12.5
660;9;12.5
660;9;8.5
660;9;13.5
660;9;9.5
660;2;13
660;2;15
660;2;17
660;2;13
660;2;15
660;7;10
660;7;10
660;7;9.5
660;7;9.5
660;7;10
660;7;9.5
660;7;10
660;7;9.5
660;7;11
660;10;5
660;10;12.5
660;10;10
660;10;13
660;10;8
660;1;14
660;1;13.5
660;1;11
660;1;15
660;1;12
660;5;6.75
660;5;8.5
660;5;9.5
660;5;8.75
660;5;8.75
660;5;9.25
660;5;11
660;5;8.25
660;6;9.5
660;6;7.25
660;6;7.25
660;6;6.75
660;6;3
660;6;7.25
660;6;6.75
664;3;11
664;3;7.5
664;3;10
664;3;7.5
664;3;7.5
664;3;4.5
664;3;9.5
664;3;2
664;3;9.5
664;8;13.5
664;8;15.25
664;8;14.75
664;8;13.5
664;8;15.25
664;8;16
664;8;13.25
664;8;15.25
664;4;11
664;4;10.5
664;4;8
664;4;10
664;4;6
664;4;6.5
664;4;5
664;4;7
664;4;12.5
664;9;5
664;9;14
664;9;14
664;9;11.5
664;9;7.5
664;9;15
664;2;10
664;2;20
664;2;13
664;2;16
664;2;11
664;2;13
664;2;20
664;7;10.5
664;7;10.5
664;7;9.5
664;7;9.5
664;7;9.5
664;7;11
664;7;10.5
664;7;9
664;10;10.5
664;10;11
664;10;10.5
664;10;15
664;10;12
664;1;13.5
664;1;11
664;1;15
664;1;14
664;1;13.5
664;5;9.5
664;5;9
664;5;7.5
664;5;10
664;5;7.25
664;5;8.75
664;5;8
664;5;6.75
664;6;7
664;6;9.25
664;6;3.5
664;6;6
664;6;10
664;6;7.5
664;6;6.5
714;3;6
714;3;4
714;3;8
714;3;7
714;3;7
714;3;12.5
714;3;4
714;3;11.5
714;3;13.5
714;8;13.5
714;8;13.25
714;8;14.75
714;8;15.75
714;8;12.75
714;8;14.25
714;8;12.75
714;8;13.5
714;4;12
714;4;11
714;4;11.5
714;4;6.5
714;4;13.5
714;4;8.5
714;4;6
714;4;12
714;4;9.5
714;9;6.5
714;9;13
714;9;17.5
714;9;14.5
714;9;9.5
714;9;12
714;9;16
714;2;9
714;2;11
714;2;13
714;2;12
714;2;11
714;2;12
714;2;17
714;7;10.5
714;7;10.5
714;7;8.5
714;7;9.5
714;7;10.5
714;7;10
714;7;12
714;7;9
714;10;11.5
714;10;15
714;10;12.5
714;10;17.5
714;10;8.5
714;1;13.5
714;1;15
714;1;16
714;1;11.5
714;1;12
714;5;9
714;5;8.5
714;5;9.5
714;5;7
714;5;7.75
714;5;7
714;6;7.75
714;6;5.5
714;6;3.5
714;6;7.25
714;6;6.25
714;6;4.5
714;6;5.75
715;3;8
715;3;3
715;3;7
715;3;5.5
715;3;5.5
715;3;10
715;3;9
715;3;6
715;8;14.5
715;8;15.75
715;8;12.25
715;8;11.75
715;8;15
715;8;13.5
715;8;13.5
715;8;14.25
715;4;12
715;4;11
715;4;8.5
715;4;8
715;4;10.5
715;4;9
715;4;13.5
715;4;10.5
715;9;9.5
715;9;11.5
715;9;14
715;9;20
715;9;12
715;9;6.5
715;9;14.5
715;2;11
715;2;12
715;2;15
715;2;18
715;2;8
715;2;18
715;2;11
715;7;8.5
715;7;9
715;7;8.5
715;7;12
715;7;12
715;7;12
715;7;8.5
715;7;11
715;7;11.5
715;10;13.5
715;10;11
715;10;17
715;10;*
715;10;9.5
715;1;13.5
715;1;12.5
715;1;13.5
715;1;14.5
715;1;16.5
715;5;9.75
715;5;9.25
715;5;9.5
715;5;8.25
715;5;10
715;5;*
715;5;8.5
715;5;8
715;6;3.25
715;6;6.5
715;6;6
715;6;12.25
715;6;7.75
715;6;7.75
715;6;6.75
22;3;6
22;3;4
22;3;5.5
22;3;5.5
22;3;11.5
22;3;12.5
22;3;8
22;3;8.5
22;3;7.5
22;8;15.25
22;8;14
22;8;12.25
22;8;14.5
22;8;14
22;8;16
22;8;13.75
22;8;13
22;4;9
22;4;5
22;4;10.5
22;4;6
22;4;7.5
22;4;9.5
22;4;5
22;4;13.5
22;4;10.5
22;9;11.5
22;9;17.5
22;9;9.5
22;9;9.5
22;9;12.5
22;9;16
22;9;10.5
22;2;14
22;2;9
22;2;10
22;2;13
22;2;13
22;2;10
22;2;15
22;7;11.5
22;7;9.5
22;7;12
22;7;8.5
22;7;12
22;7;11.5
22;7;11.5
22;7;11.5
22;7;10.5
22;10;11.5
22;10;16.5
22;10;9
22;10;9
22;10;15
22;1;14
22;1;14
22;1;13
22;1;15.5
22;1;15.5
22;5;10
22;5;10
22;5;8
22;5;9
22;5;10.25
22;5;9.5
22;5;9.75
22;5;9.75
22;6;6.75
22;6;7
22;6;9.25
22;6;8
22;6;5.5
22;6;5.5
22;6;9.25
58;3;3.5
58;3;7.5
58;3;11
58;3;8.5
58;3;9
58;3;7.5
58;3;4.5
58;3;7.5
58;3;7
58;8;13.5
58;8;16
58;8;14.25
58;8;14.25
58;8;15
58;8;14
58;8;14.75
58;8;18
58;4;10
58;4;7.5
58;4;9
58;4;9
58;4;10.5
58;4;10.5
58;4;4.5
58;4;8.5
58;4;8
58;9;10.5
58;9;9
58;9;15
58;9;9
58;9;11.5
58;9;10.5
58;9;12.5
58;2;16
58;2;12
58;2;15
58;2;13
58;2;16
58;2;12
58;2;12
58;7;9.5
58;7;9.5
58;7;9
58;7;10.5
58;7;10.5
58;7;10
58;7;11
58;7;10.5
58;7;10
58;10;17
58;10;10
58;10;14
58;10;10
58;10;13
58;1;14.5
58;1;13
58;1;13.5
58;1;12.5
58;1;13.5
58;5;9.25
58;5;8.75
58;5;7.25
58;5;10.5
58;5;8
58;5;10
58;5;8.5
58;5;9.25
58;6;6.25
58;6;8
58;6;8
58;6;7
58;6;9
58;6;9
58;6;8.5
65;3;3.5
65;3;5.5
65;3;13.5
65;3;7
65;3;10
65;3;9.5
65;3;4.5
65;3;8.5
65;3;7
65;8;14.25
65;8;15.5
65;8;14.75
65;8;13.5
65;8;15
65;8;15
65;8;14.25
65;4;11.5
65;4;13
65;4;9.5
65;4;12
65;4;11
65;4;9
65;4;8.5
65;4;13
65;4;3
65;9;8
65;9;15.5
65;9;10.5
65;9;11.5
65;9;11.5
65;9;8
65;9;14.5
65;2;10
65;2;20
65;2;20
65;2;16
65;2;15
65;2;12
65;2;16
65;7;10
65;7;8.5
65;7;8.5
65;7;10
65;7;11.5
65;7;12
65;7;10.5
65;7;10
65;7;12.5
65;10;13.5
65;10;15
65;10;11.5
65;10;11
65;10;12.5
65;1;15
65;1;13.5
65;1;14.5
65;1;13
65;1;13.5
65;5;6.5
65;5;8.75
65;5;8.75
65;5;9.5
65;5;8
65;5;11
65;5;9.5
65;6;8.75
65;6;10.5
65;6;6.75
65;6;8
65;6;11.25
65;6;6.75
65;6;6.25
66;3;9.5
66;3;12
66;3;11.5
66;3;*
66;3;6.5
66;3;6
66;3;8
66;3;6
66;3;6.5
66;8;14.5
66;8;14.75
66;8;14.5
66;8;13.75
66;8;13.75
66;8;14.75
66;8;13.25
66;8;13.75
66;4;9
66;4;13
66;4;10.5
66;4;9.5
66;4;5.5
66;4;6
66;4;7
66;4;8
66;4;3.5
66;9;12.5
66;9;17.5
66;9;12.5
66;9;10
66;9;15.5
66;9;14.5
66;9;11.5
66;2;14
66;2;13
66;2;11
66;2;13
66;2;12
66;2;17
66;2;11
66;7;11.5
66;7;9
66;7;11
66;7;10
66;7;11
66;7;11
66;7;10.5
66;7;11.5
66;7;10
66;10;9.5
66;10;14
66;10;20
66;10;11
66;10;10.5
66;1;11.5
66;1;14
66;1;16
66;1;13
66;1;12
66;5;8.75
66;5;7.75
66;5;9.5
66;5;10
66;5;9
66;5;9.25
66;5;8
66;5;9.75
66;6;3
66;6;11
66;6;8.25
66;6;4.25
66;6;7
66;6;7
66;6;3.25
71;3;9.5
71;3;12.5
71;3;7
71;3;12.5
71;3;2.5
71;3;9
71;3;5
71;3;8
71;3;7.5
71;8;13.75
71;8;14.5
71;8;13.5
71;8;13.25
71;8;11.5
71;8;13.25
71;8;15
71;8;15.5
71;4;12.5
71;4;8
71;4;0
71;4;8.5
71;4;11
71;4;10
71;4;7.5
71;4;8.5
71;9;18.5
71;9;12.5
71;9;14
71;9;9
71;9;13.5
71;9;10.5
71;9;16
71;2;12
71;2;16
71;2;*
71;2;12
71;2;17
71;2;9
71;2;16
71;7;9.5
71;7;11
71;7;10
71;7;11
71;7;10
71;7;10
71;7;11
71;7;10
71;10;7
71;10;14.5
71;10;12.5
71;10;15.5
71;10;10
71;1;16
71;1;14.5
71;1;12.5
71;1;12.5
71;1;14.5
71;5;6.75
71;5;7
71;5;10.5
71;5;8.75
71;5;7
71;5;10.5
71;5;8.75
71;5;9.75
71;6;8
71;6;9.25
71;6;11.75
71;6;5.5
71;6;4.25
71;6;*
71;6;8.5
82;3;10.5
82;3;10.5
82;3;4
82;3;9
82;3;6.5
82;3;10.5
82;3;9.5
82;3;9
82;3;6.5
82;8;13
82;8;14
82;8;12.75
82;8;12.75
82;8;14.25
82;8;14.5
82;8;13.25
82;8;16.25
82;4;8.5
82;4;10
82;4;7.5
82;4;7
82;4;4
82;4;8.5
82;4;8
82;4;9.5
82;4;4.5
82;9;15.5
82;9;4
82;9;13.5
82;9;11.5
82;9;12.5
82;9;11.5
82;9;14
82;2;13
82;2;13
82;2;13
82;2;17
82;2;10
82;2;20
82;2;16
82;7;8
82;7;11
82;7;10
82;7;8
82;7;11
82;7;9.5
82;7;11
82;7;11
82;7;11
82;10;14.5
82;10;9.5
82;10;10.5
82;10;9.5
82;10;9
82;1;16.5
82;1;15
82;1;14.5
82;1;13.5
82;1;11
82;5;7.75
82;5;8.25
82;5;10.25
82;5;8.75
82;5;10
82;5;11.25
82;5;9.75
82;5;7.25
82;6;7.75
82;6;8.75
82;6;6.5
82;6;4.25
82;6;5.75
82;6;7.25
82;6;9
91;3;10
91;3;10.5
91;3;6
91;3;9
91;3;8.5
91;3;*
91;3;10.5
91;3;7
91;3;5
91;8;*
91;8;14
91;8;15.75
91;8;14.5
91;8;14
91;8;14
91;8;14.75
91;8;15.25
91;4;10.5
91;4;10
91;4;9
91;4;10.5
91;4;11
91;4;10.5
91;4;11.5
91;4;7
91;9;10
91;9;15
91;9;11
91;9;11.5
91;9;12
91;9;15.5
91;9;12.5
91;2;14
91;2;15
91;2;17
91;2;17
91;2;14
91;2;13
91;2;17
91;7;10.5
91;7;11
91;7;9
91;7;10.5
91;7;11
91;7;11
91;7;10
91;7;11
91;7;12.5
91;10;15
91;10;8.5
91;10;13.5
91;10;11.5
91;10;11.5
91;1;15.5
91;1;15
91;1;14.5
91;1;15.5
91;1;15.5
91;5;7.75
91;5;9.5
91;5;9
91;5;10
91;5;7.75
91;5;9.25
91;5;7.75
91;5;8.25
91;6;7
91;6;4.25
91;6;10.25
91;6;10
91;6;10.75
91;6;5.75
96;3;10.5
96;3;8.5
96;3;6.5
96;3;8
96;3;6
96;3;6
96;3;8.5
96;3;6
96;3;4
96;8;15
96;8;15.25
96;8;13.25
96;8;14
96;8;14.75
96;8;12.75
96;8;15
96;8;*
96;4;10
96;4;11.5
96;4;7.5
96;4;6
96;4;9
96;4;13.5
96;4;8.5
96;4;7.5
96;9;12.5
96;9;15
96;9;10
96;9;9
96;9;14
96;9;15
96;9;11.5
96;2;14
96;2;19
96;2;8
96;2;16
96;2;19
96;2;13
96;2;12
96;7;9.5
96;7;10
96;7;7.5
96;7;8
96;7;12.5
96;7;10
96;7;11
96;7;9.5
96;10;14.5
96;10;14.5
96;10;9.5
96;10;11
96;10;14
96;1;13.5
96;1;11.5
96;1;16
96;1;12.5
96;1;12.5
96;5;6.25
96;5;9.75
96;5;9.75
96;5;8.25
96;5;8
96;5;11.5
96;5;8.5
96;5;10.75
96;6;6.75
96;6;9.5
96;6;8.5
96;6;7.75
96;6;6.75
96;6;8.75
96;6;7.25
99;3;11.5
99;3;10
99;3;*
99;3;6
99;3;9.5
99;3;4
99;3;6.5
99;3;2.5
99;3;6
99;8;14.25
99;8;15.75
99;8;15
99;8;16.75
99;8;15
99;8;15.75
99;8;15.75
99;8;15.25
99;4;11
99;4;7
99;4;8.5
99;4;9
99;4;12.5
99;4;6.5
99;4;8
99;4;8.5
99;4;12
99;9;9.5
99;9;16.5
99;9;14.5
99;9;17
99;9;9
99;9;12.5
99;9;14
99;2;10
99;2;18
99;2;11
99;2;14
99;2;17
99;2;20
99;2;15
99;7;10
99;7;8
99;7;12
99;7;11
99;7;9.5
99;7;9.5
99;7;10
99;7;10.5
99;7;12
99;10;11
99;10;20
99;10;13
99;10;17.5
99;10;11.5
99;1;14
99;1;10
99;1;12.5
99;1;14.5
99;1;15.5
99;5;10.25
99;5;8.25
99;5;8.25
99;5;7.25
99;5;9
99;5;7.75
99;5;8.5
99;5;8.25
99;6;10.75
99;6;6.75
99;6;9.75
99;6;5.75
99;6;6.25
99;6;7
99;6;5
134;3;8.5
134;3;5
134;3;9
134;3;6.5
134;3;12
134;3;8.5
134;3;6
134;3;8
134;3;8
134;8;13.25
134;8;14.75
134;8;14.75
134;8;14
134;8;13.25
134;8;13
134;8;14.75
134;4;9
134;4;8.5
134;4;10
134;4;10.5
134;4;13.5
134;4;8.5
134;4;14
134;4;7
134;4;4
134;9;7.5
134;9;14
134;9;10.5
134;9;15.5
134;9;11.5
134;9;15
134;9;14
134;2;14
134;2;15
134;2;14
134;2;20
134;2;16
134;2;15
134;2;17
134;7;10
134;7;8.5
134;7;11
134;7;10
134;7;11.5
134;7;10.5
134;7;8.5
134;7;11.5
134;7;10
134;10;11
134;10;12
134;10;17.5
134;10;18
134;10;9
134;1;16
134;1;14
134;1;12
134;1;15
134;1;12.5
134;5;9.25
134;5;8.75
134;5;7.5
134;5;7.75
134;5;6.75
134;5;10.5
134;5;5.75
134;5;8.25
134;6;4.5
134;6;6.25
134;6;10
134;6;8.25
134;6;8
134;6;8
134;6;9
139;3;4.5
139;3;11
139;3;6
139;3;7.5
139;3;7
139;3;10.5
139;3;8.5
139;3;5
139;3;7
139;8;14.5
139;8;14
139;8;13
139;8;14.5
139;8;13.25
139;8;13.75
139;8;15.5
139;8;15
139;4;6
139;4;10.5
139;4;7
139;4;11
139;4;5.5
139;4;3.5
139;4;7.5
139;4;6.5
139;4;11
139;9;16.5
139;9;11
139;9;7
139;9;14
139;9;12.5
139;9;13.5
139;2;15
139;2;14
139;2;12
139;2;17
139;2;14
139;2;17
139;2;13
139;7;11
139;7;11
139;7;10.5
139;7;8.5
139;7;11
139;7;10.5
139;7;8.5
139;7;11
139;7;*
139;10;12.5
139;10;11.5
139;10;4.5
139;10;10
139;10;14.5
139;1;14
139;1;14.5
139;1;14
139;1;14.5
139;1;14
139;5;7.25
139;5;9
139;5;7.75
139;5;8.25
139;5;7.25
139;5;10.75
139;5;10
139;5;8.5
139;6;7.75
139;6;8
139;6;9.5
139;6;9.75
139;6;6
139;6;9.75
139;6;5.25
164;3;10.5
164;3;7.5
164;3;4
164;3;3.5
164;3;3
164;3;9
164;3;4.5
164;3;10.5
164;8;13.75
164;8;15.75
164;8;*
164;8;14.25
164;8;14.25
164;8;15.5
164;8;14.5
164;8;16
164;4;4.5
164;4;8.5
164;4;5.5
164;4;3.5
164;4;11
164;4;6.5
164;4;8
164;4;5
164;9;10.5
164;9;11
164;9;8.5
164;9;12.5
164;9;10
164;9;14.5
164;9;12
164;2;14
164;2;10
164;2;14
164;2;15
164;2;6
164;2;16
164;2;11
164;7;11.5
164;7;11.5
164;7;13
164;7;10.5
164;7;9.5
164;7;8.5
164;7;10.5
164;7;11.5
164;7;11.5
164;10;8
164;10;*
164;10;15
164;10;15.5
164;10;11.5
164;1;14
164;1;15.5
164;1;12
164;1;13.5
164;1;12.5
164;5;8.5
164;5;9.75
164;5;9.5
164;5;8
164;5;10
164;5;10.25
164;5;7.25
164;5;7.25
164;6;10.25
164;6;5.25
164;6;8.5
164;6;8.5
164;6;5
164;6;5.25
164;6;8.5
169;3;10
169;3;12.5
169;3;8.5
169;3;5.5
169;3;9.5
169;3;4.5
169;3;6
169;3;11
169;3;2.5
169;8;15.25
169;8;13.25
169;8;12.75
169;8;14
169;8;14.75
169;8;*
169;8;14.5
169;8;12.5
169;4;4
169;4;10
169;4;8.5
169;4;9.5
169;4;8.5
169;4;9.5
169;4;11
169;4;7
169;4;11.5
169;9;14
169;9;16
169;9;9
169;9;8.5
169;9;15.5
169;9;18.5
169;9;13.5
169;2;14
169;2;11
169;2;14
169;2;10
169;2;9
169;2;20
169;2;20
169;7;11
169;7;9
169;7;8.5
169;7;10
169;7;11.5
169;7;10
169;7;12.5
169;7;8
169;7;11.5
169;10;13.5
169;10;11
169;10;12
169;10;6.5
169;10;14.5
169;1;13
169;1;13
169;1;14
169;1;14
169;1;11.5
169;5;7.75
169;5;9
169;5;10.5
169;5;10.25
169;5;10
169;5;9.75
169;5;9.25
169;5;10.75
169;6;9.5
169;6;12
169;6;6.25
169;6;10
169;6;8
169;6;5.75
169;6;6.75
170;3;9
170;3;7
170;3;5
170;3;6.5
170;3;2.5
170;3;7
170;3;6.5
170;3;6.5
170;3;11.5
170;8;14.5
170;8;15.5
170;8;15
170;8;14
170;8;14.5
170;8;12.5
170;8;14.25
170;8;13
170;4;12
170;4;8.5
170;4;6.5
170;4;11
170;4;6.5
170;4;10
170;4;8.5
170;4;11.5
170;4;6
170;9;10
170;9;12.5
170;9;12
170;9;9.5
170;9;11.5
170;9;12
170;9;17
170;2;12
170;2;11
170;2;17
170;2;19
170;2;19
170;2;20
170;2;16
170;7;8.5
170;7;10.5
170;7;9.5
170;7;10
170;7;8.5
170;7;8.5
170;7;11
170;7;10
170;7;10.5
170;10;13
170;10;14.5
170;10;16
170;10;12
170;10;20
170;1;13.5
170;1;13.5
170;1;15.5
170;1;14.5
170;1;15
170;5;8.5
170;5;9.75
170;5;10
170;5;6
170;5;9
170;5;9.5
170;5;7.25
170;5;8.75
170;6;9.5
170;6;8.25
170;6;8.5
170;6;10.5
170;6;6.5
170;6;6.75
170;6;4.75
179;3;7
179;3;5.5
179;3;5.5
179;3;9.5
179;3;8
179;3;5.5
179;3;7.5
179;3;6.5
179;3;7.5
179;8;14
179;8;16
179;8;14.75
179;8;13.5
179;8;14.75
179;8;15.25
179;8;15.5
179;4;10.5
179;4;9.5
179;4;12.5
179;4;8.5
179;4;12.5
179;4;6
179;4;7
179;4;10
179;4;5.5
179;9;10.5
179;9;12
179;9;8.5
179;9;12.5
179;9;8.5
